code,split_index
us-pa-119,0.044913197
us-pa-121,0.052287839
us-pa-123,0.039635244
us-pa-125,0.428736723
us-pa-127,0.04239897
us-pa-129,0.308512443
us-pa-131,0.029429576
us-pa-133,0.079461715
us-ri-001,0.059439845
us-ri-003,0.198645644
us-ri-005,0.05316404
us-ri-007,0.090490425
us-ri-009,0.103104532
us-sc-001,0.040095394
us-sc-003,0.043211641
us-sc-005,0.033408388
us-sc-007,0.06511065
us-sc-009,0.074127038
us-sc-011,0.009629424
us-sc-013,0.063360977
us-sc-015,0.031135194
us-sc-017,0.062839604
us-sc-019,0.077303027
us-sc-021,0.006270091
us-sc-023,0.000907274
us-sc-025,0.017398604
us-sc-027,0.078689285
us-sc-029,0.065407577
us-sc-031,0.014266225
us-sc-033,0.070572896
us-sc-035,0.02352951
us-sc-037,0.039239255
us-sc-039,0.007196793
us-sc-041,0.034590562
us-sc-043,0.044168676
us-sc-045,0.084421088
us-sc-047,0.075298029
us-sc-049,0.10477049
us-sc-051,0.030531065
us-sc-053,0.037352506
us-sc-055,0.013782249
us-sc-057,0.02104343
us-sc-059,0.094952001
us-sc-061,0.018571778
us-sc-063,0.033736859
us-sc-065,0.061859096
us-sc-067,0.039201116
us-sc-069,0.016537993
us-sc-071,
us-sc-073,0.065488761
us-sc-075,0.033656238
us-sc-077,0.078863041
us-sc-079,0.048661294
us-sc-081,0.049714978
us-sc-083,0.078436918
us-sc-085,0.010595176
us-sc-087,
us-sc-089,0.069749508
us-sc-091,0.043724056
us-sd-003,0.09078114
us-sd-005,0.030520348
us-sd-007,0.057307269
us-sd-009,0.114542231
us-sd-011,0.065880113
us-sd-013,0.033501391
us-sd-015,0.036080135
us-sd-017,0.065306122
us-sd-019,0.044586088
us-sd-021,0.014624726
us-sd-023,0.06058079
us-sd-025,0.087789392
us-sd-027,0.065993568
us-sd-029,0.032120633
us-sd-031,0.055318032
us-sd-033,0.047572431
us-sd-035,0.031228717
us-sd-037,0.060019825
us-sd-039,0.039821429
us-sd-041,0.033647804
us-sd-043,0.024892532
us-sd-045,0.055594418
us-sd-047,0.047608645
us-sd-049,0.072607865
us-sd-051,0.038116871
us-sd-053,0.082018173
us-sd-055,0.017645344
us-sd-057,0.034299146
us-sd-059,0.046839921
us-sd-061,0.040527478
us-sd-063,0.03090221
us-sd-065,0.055764163
us-sd-067,0.026549628
us-sd-069,0.07678027
us-sd-071,0.035836977
us-sd-073,0.060058744
us-sd-075,0.041702605
us-sd-077,0.041267969
us-sd-079,0.037831564
us-sd-081,0.072765392
us-sd-083,0.056223738
us-sd-085,0.066765074
us-sd-087,0.054426417
us-sd-089,0.029014438
us-sd-091,0.048115627
us-sd-093,0.05688033
us-sd-095,0.039497675
us-sd-097,0.078188259
us-sd-099,0.054502907
us-sd-101,0.128089241
us-sd-103,0.064301978
us-sd-105,0.031382548
us-sd-107,0.020196137
us-sd-109,0.030778478
us-sd-111,0.053792709
us-sd-113,0.11745238
us-sd-115,0.030942808
us-sd-117,0.042648393
us-sd-119,0.042586591
us-sd-121,0.05427704
us-sd-123,0.068855503
us-sd-125,0.030622826
us-sd-127,0.073438718
us-sd-129,0.026971572
us-sd-135,0.040747413
us-sd-137,0.037809648
us-tn-001,0.033568041
us-tn-003,0.066973846
us-tn-005,0.03756342
us-tn-007,0.113428435
us-tn-009,0.117806877
us-tn-011,0.0599578
us-tn-013,0.009963506
us-tn-015,0.052857648
us-tn-017,0.03071784
us-tn-019,0.023801494
us-tn-021,0.081313626
us-tn-023,0.045373544
us-tn-025,0.056922378
us-tn-027,0.019368009
us-tn-029,0.022470437
us-tn-031,0.024103809
us-tn-033,0.020779192
us-tn-035,0.030123908
us-tn-037,0.033310766
us-tn-039,0.012130391
us-tn-041,0.035064559
us-tn-043,0.123090479
us-tn-045,0.028973133
us-tn-047,0.042299425
us-tn-049,0.031728437
us-tn-051,0.029988286
us-tn-053,0.029917908
us-tn-055,0.025626488
us-tn-057,0.047858392
us-tn-059,0.039649857
us-tn-061,0.123484751
us-tn-063,0.044874564
us-tn-065,0.044148132
us-tn-067,0.028919132
us-tn-069,0.151556933
us-tn-071,0.010089086
us-tn-073,0.020131877
us-tn-075,0.049439866
us-tn-077,0.027529096
us-tn-079,0.115121176
us-tn-081,0.02003361
us-tn-083,0.011533505
us-tn-085,0.015824809
us-tn-087,0.041733792
us-tn-089,0.0537834
us-tn-091,0.019941937
us-tn-093,0.162759712
us-tn-095,0.077983178
us-tn-097,0.059065988
us-tn-099,0.022673827
us-tn-101,0.025634746
us-tn-103,0.019710198
us-tn-105,0.092113222
us-tn-107,0.023918563
us-tn-109,0.004142948
us-tn-111,0.058137602
us-tn-113,0.056253586
us-tn-115,0.031838518
us-tn-117,0.136317365
us-tn-119,0.029200675
us-tn-121,0.120844004
us-tn-123,0.018271562
us-tn-125,0.10259539
us-tn-127,0.08275559
us-tn-129,0.032535146
us-tn-131,0.060803096
us-tn-133,0.029307067
us-tn-135,0.022746806
us-tn-137,0.045312865
us-tn-139,0.062332573
us-tn-141,0.013399363
us-tn-143,0.095641775
us-tn-145,0.013188704
us-tn-147,0.031853861
us-tn-149,0.057966268
us-tn-151,0.032697713
us-tn-153,0.08510037
us-tn-155,0.019368864
us-tn-157,0.5577257
us-tn-159,0.034481047
us-tn-161,0.005355231
us-tn-163,0.056018903
us-tn-165,0.017557301
us-tn-167,0.045104359
us-tn-169,0.022370259
us-tn-171,0.025847708
us-tn-173,0.017191754
us-tn-175,0.114481851
us-tn-177,0.154358005
us-tn-179,0.070034694
us-tn-181,0.015362881
us-tn-183,0.791428321
us-tn-185,0.045016446
us-tn-187,0.127239296
us-tn-189,0.011688964
us-tx-001,0.193422544
us-tx-003,0.205522417
us-tx-005,0.022346999
us-tx-007,0.024461692
us-tx-009,0.094911997
us-tx-011,0.03927522
us-tx-013,0.171364344
us-tx-015,0.046512477
us-tx-017,0.269586199
us-tx-019,0.011900529
us-tx-021,0.026018292
us-tx-023,0.148442885
us-tx-025,0.020786879
us-tx-027,0.06685261
us-tx-029,0.105017086
us-tx-031,0.016739835
us-tx-033,0.097539838
us-tx-035,0.003197581
us-tx-037,0.265115475
us-tx-039,0.062366382
us-tx-041,0.105237604
us-tx-043,0.0829724
us-tx-045,0.14616615
us-tx-047,0.099436757
us-tx-049,0.133139251
us-tx-051,0.023727602
us-tx-053,0.014985919
us-tx-055,0.031312422
us-tx-057,0.023605026
us-tx-059,0.114588024
us-tx-061,0.029205801
us-tx-063,0.285612206
us-tx-065,0.075380674
us-tx-067,0.219674837
us-tx-069,0.307230146
us-tx-071,0.216630355
us-tx-073,0.220162767
us-tx-075,0.13844466
us-tx-077,0.111112221
us-tx-079,0.242945191
us-tx-081,0.105165353
us-tx-083,0.118409104
us-tx-085,0.113945202
us-tx-087,0.165060409
us-tx-089,0.028477236
us-tx-091,0.036400663
us-tx-093,0.167871636
us-tx-095,0.17645451
us-tx-097,0.158891278
us-tx-099,0.019623578
us-tx-101,0.16519021
us-tx-103,0.025575414
us-tx-105,0.097380755
us-tx-107,0.346011914
us-tx-109,0.064325493
us-tx-111,0.172820331
us-tx-113,0.219518683
us-tx-115,0.29784989
us-tx-117,0.348226952
us-tx-119,0.200988148
us-tx-121,0.086011247
us-tx-123,0.019508472
us-tx-125,0.174527731
us-tx-127,0.018049589
us-tx-129,0.129436981
us-tx-131,0.165316994
us-tx-133,0.125397163
us-tx-135,0.323055605
us-tx-137,0.022464715
us-tx-139,0.041688795
us-tx-141,0.324140664
us-tx-143,0.095926702
us-tx-145,0.044209349
us-tx-147,0.197877783
us-tx-149,0.033152789
us-tx-151,0.269753054
us-tx-153,0.28975652
us-tx-155,0.256729576
us-tx-157,0.082900586
us-tx-159,0.15746945
us-tx-161,0.013954532
us-tx-163,0.020707377
us-tx-165,0.15879987
us-tx-167,0.053039089
us-tx-169,0.180329028
us-tx-171,0.030077581
us-tx-173,0.07013796
us-tx-175,0.038234705
us-tx-177,0.02641104
us-tx-179,0.070970367
us-tx-181,0.241858899
us-tx-183,0.025889351
us-tx-185,0.373964125
us-tx-187,0.025518481
us-tx-189,0.296388854
us-tx-191,0.142260531
us-tx-193,0.001730739
us-tx-195,0.085624742
us-tx-197,0.205471081
us-tx-199,0.143573428
us-tx-201,0.096603626
us-tx-203,0.019626937
us-tx-205,0.108336993
us-tx-207,0.200461809
us-tx-209,0.040936328
us-tx-211,0.119070189
us-tx-213,0.221861075
us-tx-215,0.040615778
us-tx-217,0.002254044
us-tx-219,0.194717859
us-tx-221,0.168254354
us-tx-223,0.215452325
us-tx-225,0.375553693
us-tx-227,0.219582314
us-tx-229,0.099787332
us-tx-231,0.213070472
us-tx-233,0.11008379
us-tx-235,0.144641749
us-tx-237,0.113919321
us-tx-239,0.023548368
us-tx-241,0.219990476
us-tx-243,0.08900084
us-tx-245,0.024174546
us-tx-247,0.11351989
us-tx-249,0.027027231
us-tx-251,0.01684884
us-tx-253,0.165588095
us-tx-255,0.067083127
us-tx-257,0.280740324
us-tx-259,0.039537404
us-tx-261,0.101651536
us-tx-263,0.153207945
us-tx-265,0.02422407
us-tx-267,0.124867722
us-tx-269,0.027891715
us-tx-271,0.013622676
us-tx-273,0.03500027
us-tx-275,0.229148409
us-tx-277,0.204875315
us-tx-279,0.226938194
us-tx-281,0.012224586
us-tx-283,0.082398735
us-tx-285,0.013484226
us-tx-287,0.018229615
us-tx-289,0.092826794
us-tx-291,0.229795152
us-tx-293,0.011093689
us-tx-295,0.125219587
us-tx-297,0.013325665
us-tx-299,0.131218831
us-tx-301,0.088100962
us-tx-303,0.31652483
us-tx-305,0.243178424
us-tx-307,0.179639118
us-tx-309,0.063718891
us-tx-311,0.251095411
us-tx-313,0.321403591
us-tx-315,0.322531853
us-tx-317,0.164636084
us-tx-319,0.187458865
us-tx-321,0.017984489
us-tx-323,0.015724018
us-tx-325,0.018905309
us-tx-327,0.225883168
us-tx-329,0.229309866
us-tx-331,0.01527596
us-tx-333,0.126788414
us-tx-335,0.194480874
us-tx-337,0.111919135
us-tx-339,0.37743608
us-tx-341,0.262063358
us-tx-343,0.257949921
us-tx-345,0.062707067
us-tx-347,0.037860716
us-tx-349,0.022307406
us-tx-351,0.232172373
us-tx-353,0.246450885
us-tx-355,0.030012619
us-tx-357,0.099141422
us-tx-359,0.099558628
us-tx-361,0.210655026
us-tx-363,0.18966802
us-tx-365,0.003343146
us-tx-367,0.035294181
us-tx-369,0.215573568
us-tx-371,0.06948919
us-tx-373,0.247290695
us-tx-375,0.309045056
us-tx-377,0.015075843
us-tx-379,0.158324631
us-tx-381,0.170942552
us-tx-383,0.016143529
us-tx-385,0.043104571
us-tx-387,0.233227842
us-tx-389,0.085821389
us-tx-391,0.020327205
us-tx-393,0.028292856
us-tx-395,0.039109416
us-tx-397,0.275422732
us-tx-399,0.141098863
us-tx-401,0.02201572
us-tx-403,0.007988549
us-tx-405,0.005376181
us-tx-407,0.319346418
us-tx-409,0.024652124
us-tx-411,0.141834751
us-tx-413,0.018552383
us-tx-415,0.157032959
us-tx-417,0.068194056
us-tx-419,0.005316267
us-tx-421,0.128670575
us-tx-423,0.037733359
us-tx-425,0.018876794
us-tx-427,0.09451165
us-tx-429,0.106302926
us-tx-431,0.138757688
us-tx-433,0.187217968
us-tx-435,0.009649571
us-tx-437,0.265519223
us-tx-439,0.080035419
us-tx-441,0.239793227
us-tx-443,0.170485774
us-tx-445,0.262689751
us-tx-447,0.123062702
us-tx-449,0.308883088
us-tx-451,0.279810587
us-tx-453,0.079322283
us-tx-455,0.304928989
us-tx-457,0.17976138
us-tx-459,0.11590992
us-tx-461,0.039930504
us-tx-463,0.008891796
us-tx-465,0.009159378
us-tx-467,0.12570626
us-tx-469,0.026266529
us-tx-471,0.503005658
us-tx-473,0.028122533
us-tx-475,0.035994748
us-tx-477,0.054503816
us-tx-479,0.177071628
us-tx-481,0.021929964
us-tx-483,0.074591217
us-tx-485,0.25762789
us-tx-487,0.242130962
us-tx-489,0.020248347
us-tx-491,0.074329996
us-tx-493,0.105545792
us-tx-495,0.017067638
us-tx-497,0.087427141
us-tx-499,0.103351215
us-tx-501,0.224078871
us-tx-503,0.122729567
us-tx-505,0.247967929
us-tx-507,0.019641683
us-ut-001,0.098223097
us-ut-003,0.177116514
us-ut-005,0.257658477
us-ut-007,0.071410017
us-ut-009,0.040165531
us-ut-011,0.26943536
us-ut-013,0.058468283
us-ut-015,0.093156674
us-ut-017,0.121836406
us-ut-019,0.103048407
us-ut-021,0.13580949
us-ut-023,0.11410695
us-ut-025,0.097196987
us-ut-027,0.067921141
us-ut-029,0.193016481
us-ut-031,0.034053498
us-ut-033,0.132643645
us-ut-035,0.184221769
us-ut-037,0.128896369
us-ut-039,0.158842309
us-ut-041,0.081846819
us-ut-043,0.073848119
us-ut-045,0.192273349
us-ut-047,0.071520021
us-ut-049,0.322230646
us-ut-051,0.224551095
us-ut-053,0.088757686
us-ut-055,0.081881891
us-ut-057,0.140748691
us-vt-001,0.43450751
us-vt-003,0.510432706
us-vt-005,0.601278665
us-vt-007,0.350937404
us-vt-009,0.759817736
us-vt-011,0.633003699
us-vt-013,0.548194878
us-vt-015,0.447341372
us-vt-017,0.52687226
us-vt-019,0.644927619
us-vt-021,0.632122459
us-vt-023,0.408807502
us-vt-025,0.372724267
us-vt-027,0.439298904
us-va-001,0.109884651
us-va-003,0.08570018
us-va-005,0.03655456
us-va-007,0.039374351
us-va-009,0.087123652
us-va-011,0.046966927
us-va-013,0.114564872
us-va-015,0.045601733
us-va-017,0.096715332
us-va-019,0.061456305
us-va-021,0.035326741
us-va-023,0.076842837
us-va-025,0.059945139
us-va-027,0.117045991
us-va-029,0.069210154
us-va-031,0.047004935
us-va-033,0.051225852
us-va-035,0.028722404
us-va-036,0.020998635
us-va-037,0.046392355
us-va-041,0.069981739
us-va-043,0.065485917
us-va-045,0.020243156
us-va-047,0.053366647
us-va-049,0.070039213
us-va-051,0.147344312
us-va-053,0.022193794
us-va-057,0.150981188
us-va-059,0.101237172
us-va-061,0.064866122
us-va-063,0.018848681
us-va-065,0.066479347
us-va-067,0.035041551
us-va-069,0.057762788
us-va-071,0.028940723
us-va-073,0.066858819
us-va-075,0.079736274
us-va-077,0.03295869
us-va-079,0.067351016
us-va-081,0.01201993
us-va-083,0.040153104
us-va-085,0.059870267
us-va-087,0.083157811
us-va-089,0.028812263
us-va-091,0.091702964
us-va-093,0.029670976
us-va-095,0.147616531
us-va-097,0.077930533
us-va-099,0.097325604
us-va-101,0.051180729
us-va-103,0.114165075
us-va-105,0.060008064
us-va-107,0.141556974
us-va-109,0.046272971
us-va-111,0.041994222
us-va-113,0.046533158
us-va-115,0.079541933
us-va-117,0.057590256
us-va-119,0.108233385
us-va-121,0.070703287
us-va-125,0.047678852
us-va-127,0.049042689
us-va-131,0.140603182
us-va-133,0.122486916
us-va-135,0.052377002
us-va-137,0.046509021
us-va-139,0.032987756
us-va-141,0.002416852
us-va-143,0.025636007
us-va-145,0.053853682
us-va-147,0.073778884
us-va-149,0.032069935
us-va-153,0.055964127
us-va-155,0.015015511
us-va-157,0.031855358
us-va-159,0.188419551
us-va-161,0.100797467
us-va-163,0.073083786
us-va-165,0.043697254
us-va-167,0.074203188
us-va-169,0.084181489
us-va-171,0.061092914
us-va-173,0.035954558
us-va-175,0.027412515
us-va-177,0.058550198
us-va-179,0.075800253
us-va-181,0.028025254
us-va-183,0.01836429
us-va-185,0.072693606
us-va-187,0.050529773
us-va-191,0.026556185
us-va-193,0.174901278
us-va-195,0.076447009
us-va-197,0.011195079
us-va-199,0.148305787
us-va-510,
us-va-515,
us-va-520,
us-va-530,
us-va-540,
us-va-550,
us-va-570,
us-va-580,
us-va-590,
us-va-595,0.042409778
us-va-600,
us-va-610,
us-va-620,
us-va-630,
us-va-640,
us-va-650,
us-va-660,
us-va-670,
us-va-678,0.13094034
us-va-680,
us-va-683,0.068768504
us-va-685,0.075490874
us-va-690,
us-va-700,
us-va-710,
us-va-720,
us-va-730,
us-va-735,0.130136002
us-va-740,
us-va-750,
us-va-760,
us-va-770,
us-va-775,0.115282736
us-va-790,
us-va-800,
us-va-810,
us-va-820,
us-va-830,
us-va-840,
us-wa-001,0.475990525
us-wa-003,0.072680817
us-wa-005,0.574968448
us-wa-007,0.165640884
us-wa-009,0.0858522
us-wa-011,0.157364829
us-wa-013,0.066691343
us-wa-015,0.120461569
us-wa-017,0.341693668
us-wa-019,0.043679949
us-wa-021,0.630564924
us-wa-023,0.088731259
us-wa-025,0.484477528
us-wa-027,0.132209995
us-wa-029,0.058349771
us-wa-031,0.039576948
us-wa-033,0.04318397
us-wa-035,0.054426901
us-wa-037,0.130864663
us-wa-039,0.104935867
us-wa-041,0.107126081
us-wa-043,0.042134932
us-wa-045,0.078468331
us-wa-047,0.621964777
us-wa-049,0.104897286
us-wa-051,0.036699478
us-wa-053,0.059273074
us-wa-055,0.055143009
us-wa-057,0.043828019
us-wa-059,0.122084651
us-wa-061,0.049958935
us-wa-063,0.084716853
us-wa-065,0.043013315
us-wa-067,0.050792823
us-wa-069,0.085434134
us-wa-071,0.144183113
us-wa-073,0.055955159
us-wa-075,0.106060891
us-wa-077,0.66444373
us-wv-001,0.156475066
us-wv-003,0.049157294
us-wv-005,0.051238708
us-wv-007,0.313817085
us-wv-009,0.107326828
us-wv-011,0.196651085
us-wv-013,0.352177848
us-wv-015,0.432741329
us-wv-017,0.050436764
us-wv-019,0.099420143
us-wv-021,0.083799067
us-wv-023,0.052251388
us-wv-025,0.297338565
us-wv-027,0.047326859
us-wv-029,0.039233806
us-wv-031,0.114071157
us-wv-033,0.059349177
us-wv-035,0.305041634
us-wv-037,0.124499754
us-wv-039,0.227732029
us-wv-041,0.208056968
us-wv-043,0.019964929
us-wv-045,0.029904022
us-wv-047,0.126639491
us-wv-049,0.081018018
us-wv-051,0.088777732
us-wv-053,0.014358826
us-wv-055,0.256659515
us-wv-057,0.021179504
us-wv-059,0.009446182
us-wv-061,0.056884236
us-wv-063,0.299444894
us-wv-065,0.037820398
us-wv-067,0.092656068
us-wv-069,0.213647033
us-wv-071,0.123556608
us-wv-073,0.03016585
us-wv-075,0.285259973
us-wv-077,0.152453059
us-wv-079,0.231655589
us-wv-081,0.062679719
us-wv-083,0.194219378
us-wv-085,0.05958922
us-wv-087,0.283501499
us-wv-089,0.198793494
us-wv-091,0.386693925
us-wv-093,0.124848062
us-wv-095,0.023507921
us-wv-097,0.129988768
us-wv-099,0.089306909
us-wv-101,0.070422222
us-wv-103,0.046185643
us-wv-105,0.298263938
us-wv-107,0.038557715
us-wv-109,0.102795873
us-wi-001,0.903187721
us-wi-003,0.054404181
us-wi-005,0.050524458
us-wi-007,0.044350054
us-wi-009,0.1019792
us-wi-011,0.89803089
us-wi-013,0.028363277
us-wi-015,0.092457268
us-wi-017,0.389958611
us-wi-019,0.04826297
us-wi-021,0.030866447
us-wi-023,0.773915564
us-wi-025,0.053924455
us-wi-027,0.032221587
us-wi-029,0.100190754
us-wi-031,0.036876413
us-wi-033,0.814803813
us-wi-035,0.675234017
us-wi-037,0.018967388
us-wi-039,0.012177478
us-wi-041,0.053191117
us-wi-043,0.801051426
us-wi-045,0.041520157
us-wi-047,0.003412815
us-wi-049,0.042476159
us-wi-051,0.022252481
us-wi-053,0.681918862
us-wi-055,0.100043601
us-wi-057,0.61922273
us-wi-059,0.168148399
us-wi-061,0.071896299
us-wi-063,0.661055989
us-wi-065,0.069510846
us-wi-067,0.066204551
us-wi-069,0.059115411
us-wi-071,0.011361018
us-wi-073,0.091777025
us-wi-075,0.036200324
us-wi-077,0.057522206
us-wi-078,0.123109173
us-wi-079,0.111776833
us-wi-081,0.735798672
us-wi-083,0.041290946
us-wi-085,0.059599008
us-wi-087,0.060651753
us-wi-089,0.112033718
us-wi-091,0.909020329
us-wi-093,0.833327684
us-wi-095,0.046159645
us-wi-097,0.708822842
us-wi-099,0.029393624
us-wi-101,0.185370004
us-wi-103,0.596118279
us-wi-105,0.096334939
us-wi-107,0.030458396
us-wi-109,0.08377366
us-wi-111,0.048518382
us-wi-113,0.03778095
us-wi-115,0.045660757
us-wi-117,0.040659571
us-wi-119,0.0471407
us-wi-121,0.831846478
us-wi-123,0.768047083
us-wi-125,0.07308833
us-wi-127,0.156077931
us-wi-129,0.02988936
us-wi-131,0.123916392
us-wi-133,0.165531358
us-wi-135,0.050908734
us-wi-137,0.018147528
us-wi-139,0.033921241
us-wi-141,0.386479882
us-wy-001,0.03920434
us-wy-003,0.089534118
us-wy-005,0.148942862
us-wy-007,0.181001495
us-wy-009,0.139356964
us-wy-011,0.177334593
us-wy-013,0.105162917
us-wy-015,0.076672336
us-wy-017,0.14183173
us-wy-019,0.106735928
us-wy-021,0.075173577
us-wy-023,0.061109237
us-wy-025,0.130222686
us-wy-027,0.159049169
us-wy-029,0.128529264
us-wy-031,0.175470524
us-wy-033,0.13678459
us-wy-035,0.132837873
us-wy-037,0.270531059
us-wy-039,0.032721848
us-wy-041,0.098665205
us-wy-043,0.089746023
us-wy-045,0.216018472
