code,clinton_diff
us-ky-015,2.2868607764708977
us-ky-017,0.9305738557677579
us-ky-019,-1.0287643672980906
us-ky-021,33.068129151861584
us-ky-023,-2.698694713050015
us-ky-025,26.78633670268386
us-ky-027,22.338728060177797
us-ky-029,22.88668940087055
us-ky-031,16.983500717360116
us-ky-033,-3.8343599541238644
us-ky-035,-1.7852848688704626
us-ky-037,2.4871756285769764
us-ky-039,-4.900585001075819
us-ky-041,-4.7797087974254975
us-ky-043,22.144386067328274
us-ky-045,-0.35736292909358536
us-ky-047,-3.9542197230267586
us-ky-049,-0.10887404747065288
us-ky-051,11.112753066351411
us-ky-053,2.2187253536283884
us-ky-055,-3.3864502710541284
us-ky-057,3.4268828704409255
us-ky-059,30.918855196803978
us-ky-061,18.66895499618612
us-ky-063,25.91943957968476
us-ky-065,-0.5998125307458468
us-ky-067,2.0653643832264756
us-ky-069,-2.429888215420786
us-ky-071,24.274486094316806
us-ky-073,-0.3569231685619567
us-ky-075,-4.444805733362184
us-ky-077,-3.759991193275905
us-ky-079,19.060737242555426
us-ky-081,-0.3645041653242115
us-ky-083,-4.306390072132194
us-ky-085,18.52307110438729
us-ky-087,15.600975060941307
us-ky-089,-6.572957133577767
us-ky-091,28.9639115250291
us-ky-093,32.31068681064046
us-ky-095,12.754485451334016
us-ky-097,-2.7515532510975884
us-ky-099,23.816079295154186
us-ky-101,-2.1490803940001912
us-ky-103,-2.8895202345304183
us-ky-105,-4.967527707444258
us-ky-107,-5.195959731176752
us-ky-109,8.762043264860935
us-ky-111,-8.205922836687785
us-ky-113,5.471218136956865
us-ky-115,13.058921855411617
us-ky-117,2.1803914780361144
us-ky-119,21.603331598125976
us-ky-121,14.66033966033966
us-ky-123,20.072247526307525
us-ky-125,13.85253493335481
us-ky-127,17.29559748427673
us-ky-129,16.647919010123736
us-ky-131,8.904719501335707
us-ky-133,16.88197941756076
us-ky-135,-2.754403330144617
us-ky-137,19.506327789980126
us-ky-139,-5.854209171075247
us-ky-141,-3.7835115088984184
us-ky-143,-2.4064336565878586
us-ky-145,-2.2523340344491105
us-ky-147,11.49584487534626
us-ky-149,-6.230657102029968
us-ky-151,-0.5599188953326506
us-ky-153,22.90852228303362
us-ky-155,-6.859018846343595
us-ky-157,-6.0583470304006095
us-ky-159,9.182899064002024
us-ky-161,0.3516699696505088
us-ky-163,24.74041370288611
us-ky-165,-2.9990025865129386
us-ky-167,22.62635805384979
us-ky-169,1.6610946808966602
us-ky-171,5.633238592394724
us-ky-173,-0.9422206216386841
us-ky-175,21.06806282722513
us-ky-177,-10.922558651423342
us-ky-179,30.92971829631766
us-ky-181,0.17923191163765062
us-ky-183,-4.32698017403578
us-ky-185,2.899921582262799
us-ky-187,-3.3609368635386687
us-ky-189,14.553723706651505
us-ky-191,-2.6971215641107187
us-ky-193,20.204313280363223
us-ky-195,17.35252381917697
us-ky-197,-2.240042024283712
us-ky-199,15.006597482258123
us-ky-201,-4.582358276416731
us-ky-203,13.675085936332387
us-ky-205,37.240054249547924
us-ky-207,-0.8828605165253023
us-ky-209,0.430666766637694
us-ky-211,0.6019937123121932
us-ky-213,-1.3188255147759065
us-ky-215,2.5768281870444194
us-ky-217,-1.290573259185099
us-ky-219,-4.020572782348239
us-ky-221,-2.972835480982422
us-ky-223,-6.329038780336313
us-ky-225,-9.74525740536416
us-ky-227,35.01465307301771
us-ky-229,23.980504412435888
us-ky-231,17.905405405405407
us-ky-233,-4.720575020787962
us-ky-235,15.006534049658777
us-ky-237,-2.4819734345351065
us-ky-239,0.5204308678087577
us-la-001,10.895671309165598
us-la-003,2.4763685947856438
us-la-005,0.4323549956691375
us-la-007,-10.145628754866154
us-la-009,30.356927529241528
us-la-011,2.0242030633895762
us-la-013,10.567607994752532
us-la-015,6.94503118035322
us-la-017,10.312903131551842
us-la-019,10.333272932758735
us-la-021,16.79454390451833
us-la-023,4.282845833534932
us-la-025,27.224052718286657
us-la-027,11.230799914689339
us-la-029,36.88007213706042
us-la-031,6.953940704120115
us-la-033,7.904027214445697
us-la-035,62.538278325961215
us-la-037,28.420492977115163
us-la-039,8.217169449186521
us-la-041,27.35210652695918
us-la-043,13.388504704682008
us-la-045,9.448464024719607
us-la-047,-22.6414646391375
us-la-049,28.657556270096464
us-la-051,-8.350925066332598
us-la-053,9.084172843231729
us-la-055,13.384016112431718
us-la-057,3.7536979083137827
us-la-059,9.20992540721571
us-la-061,38.06845572874819
us-la-063,3.2379539375870943
us-la-065,57.98816568047337
us-la-067,43.494768815389804
us-la-069,7.294966134985764
us-la-071,-8.956555547948907
us-la-073,35.91455077407119
us-la-075,6.968057323704812
us-la-077,12.14042299561986
us-la-079,32.23207374568996
us-la-081,10.60339299449481
us-la-083,32.89569657184537
us-la-085,4.193296083737586
us-la-087,4.7444331952748
us-la-089,-36.079423929166786
us-la-091,17.840299749534605
us-la-093,-46.89284236657013
us-la-095,-20.466871197135205
us-la-097,27.612050298297724
us-la-099,16.283021838144396
us-la-101,11.321242441546975
us-la-103,5.00237035351995
us-la-105,15.662067140959557
us-la-107,52.27629513343799
us-la-109,4.678863770635636
us-la-111,2.7614684503711877
us-la-113,10.274665618467914
us-la-115,2.091118521693114
us-la-117,30.55615202920335
us-la-119,14.289386258309166
us-la-121,-15.745683827079354
us-la-123,15.024164740491699
us-la-125,38.765304362821176
us-la-127,25.800376647834273
us-me-001,-4.454917798985947
us-me-003,-1.204433096992641
us-me-005,-0.04997551795400401
us-me-007,-2.2251878167084738
us-me-009,0.3677907854239493
us-me-011,-3.6763202720819455
us-me-013,-6.589409451031547
us-me-015,-3.158815492427103
us-me-017,-6.641826520725952
us-me-019,-2.248667952332084
us-me-021,-2.808841474874063
us-me-023,-1.3773916698749666
us-me-025,-3.013781402300486
us-me-027,-1.6178928557961214
us-me-029,-1.7734104643787607
us-me-031,-2.8526680242184463
us-md-001,-7.661586263572273
us-md-003,-0.2312960615644455
us-md-005,-2.667706300527961
us-md-009,-6.592711793445005
us-md-011,2.8602031376590844
us-md-013,3.2019641953467626
us-md-015,2.5225554821071916
us-md-017,-4.590133356316728
us-md-019,5.223142359743388
us-md-021,0.8960892388745867
us-md-023,-3.393430538283884
us-md-025,1.7118059913005412
us-md-027,0.7010992917060643
us-md-029,5.277193015020809
us-md-031,2.568206169319598
us-md-033,0.21351360692258847
us-md-035,4.35528875202672
us-md-037,-10.596344038999971
us-md-039,6.3127942503615255
us-md-041,6.400077170363167
us-md-043,-8.307185631919511
us-md-045,4.669720952158007
us-md-047,3.727133936225452
us-md-510,
us-ma-001,-0.007706031234977484
us-ma-003,-1.315424237763274
us-ma-005,-7.34805795864183
us-ma-007,3.441713042138983
us-ma-009,-15.067185756200363
us-ma-011,-12.663109821339757
us-ma-013,-13.432825459938769
us-ma-015,-9.495360121903584
us-ma-017,-7.067106141104052
us-ma-019,3.2744252893324166
us-ma-021,-7.410582632508367
us-ma-023,-4.5476634327254235
us-ma-025,1.54969737419266
us-ma-027,-18.687604663506406
us-mi-001,-7.949959126242984
us-mi-003,-5.17607015268543
us-mi-005,3.9311865265471644
us-mi-007,-9.061902903731657
us-mi-009,-0.8108470191737382
us-mi-011,-14.35149476974572
us-mi-013,-4.8158329209310455
us-mi-015,2.5429250470975884
us-mi-017,-15.492756280225134
us-mi-019,-1.9715717853414583
us-mi-021,6.546784928439619
us-mi-023,0.7096497102655253
us-mi-025,1.2511941229924106
us-mi-027,4.703126077111825
us-mi-029,-0.9408466843788099
us-mi-031,-4.775891033429181
us-mi-033,-6.1252029711153515
us-mi-035,1.4400372537450135
us-mi-037,3.146034487609717
us-mi-039,-5.646096235140785
us-mi-041,-7.019228429070607
us-mi-043,-6.1348050251549875
us-mi-045,0.006216110152273968
us-mi-047,-0.215099207638203
us-mi-049,-10.921130216462661
us-mi-051,0.8170724036250798
us-mi-053,-7.382068846986561
us-mi-055,1.1386647526334392
us-mi-057,3.1257480469872814
us-mi-059,-2.7771751405524014
us-mi-061,-3.074970378637254
us-mi-063,4.302221428972086
us-mi-065,4.212823399874443
us-mi-067,2.276149253525456
us-mi-069,-13.242823655013591
us-mi-071,-5.992089490248281
us-mi-073,3.778575908714293
us-mi-075,-1.1933885061386762
us-mi-077,8.35060275705688
us-mi-079,-6.052542008785555
us-mi-081,5.865122758922492
us-mi-083,-1.022730958509882
us-mi-085,1.9712776574794366
us-mi-087,0.6205553556561216
us-mi-089,1.1027690312020333
us-mi-091,-2.0138648405398363
us-mi-093,3.6009077571749373
us-mi-095,-6.6512884783955
us-mi-097,-4.778648362802351
us-mi-099,-5.577459769302634
us-mi-101,-3.8799576303385375
us-mi-103,-2.6111289574615615
us-mi-105,2.272174770020008
us-mi-107,1.8068184528456932
us-mi-109,-6.137687353969795
us-mi-111,6.366005588175971
us-mi-113,0.5982908811762888
us-mi-115,-3.218623882882088
us-mi-117,0.8983989789222158
us-mi-119,-8.25850339415577
us-mi-121,4.1108783721929
us-mi-123,3.0881625441696094
us-mi-125,2.656398119141745
us-mi-127,4.9761593322879385
us-mi-129,0.09306504926029358
us-mi-131,-7.456084565629456
us-mi-133,0.7252275797850316
us-mi-135,-7.006502408129222
us-mi-137,-3.462647909743277
us-mi-139,6.6164651643256525
us-mi-141,-6.671294849503656
us-mi-143,0.9492707214274032
us-mi-145,-3.0224899651560664
us-mi-147,-2.850986138461453
us-mi-149,3.975924741982839
us-mi-151,0.42104098981348426
us-mi-153,-8.700209544088223
us-mi-155,1.7816149556665994
us-mi-157,-3.739938689629274
us-mi-159,5.41729918503523
us-mi-161,1.2352629898070289
us-mi-163,-0.08753060349617758
us-mi-165,1.2172193270406861
us-mn-001,-12.14941443036554
us-mn-003,0.025536736852188602
us-mn-005,-21.637613717633492
us-mn-007,-13.296542840231274
us-mn-009,-5.235697177747306
us-mn-011,-23.072281257627846
us-mn-013,-12.563036310929698
us-mn-015,-12.318808830326223
us-mn-017,-10.467383106159666
us-mn-019,5.577194184713657
us-mn-021,-9.040112708595661
us-mn-023,-26.995573677930533
us-mn-025,-14.139698533176547
us-mn-027,-20.237204544176862
us-mn-029,-18.876571715290446
us-mn-031,-8.855122879067013
us-mn-033,-15.042338671277566
us-mn-035,-10.236087185794968
us-mn-037,0.32368590701780664
us-mn-039,-15.001539997555223
us-mn-041,-18.428289856971595
us-mn-043,-10.372957776566716
us-mn-045,-16.485283631267055
us-mn-047,-15.28558868423887
us-mn-049,-2.743952436037911
us-mn-051,-27.71529072224664
us-mn-053,5.928672409313107
us-mn-055,-13.563959174168378
us-mn-057,-12.011018374459697
us-mn-059,-14.009488083044596
us-mn-061,-13.142205778213562
us-mn-063,-12.93351872392609
us-mn-065,-14.657481187801114
us-mn-067,-17.905041491047253
us-mn-069,-31.807117249787787
us-mn-071,-15.422980877021903
us-mn-073,-27.450853000254472
us-mn-075,-10.377531772261733
us-mn-077,-26.15794452247821
us-mn-079,-13.745684123756835
us-mn-081,-24.748247621309428
us-mn-083,-20.253400353507484
us-mn-085,-16.34485805724872
us-mn-087,-22.548994883348183
us-mn-089,-33.054654563005585
us-mn-091,-9.044203943239875
us-mn-093,-18.81413271114598
us-mn-095,-15.320545970728555
us-mn-097,-16.279471556333203
us-mn-099,-15.091353478057984
us-mn-101,-19.732893655485213
us-mn-103,-13.652291301311658
us-mn-105,-13.931697822757478
us-mn-107,-31.478088499945557
us-mn-109,-8.098909605820964
us-mn-111,-20.414613474894423
us-mn-113,-26.780784740373083
us-mn-115,-14.966488345712525
us-mn-117,-15.145454766561317
us-mn-119,-26.186114765475043
us-mn-121,-22.61701446083701
us-mn-123,3.5757551804996512
us-mn-125,-33.35163123681913
us-mn-127,-25.76797558630577
us-mn-129,-25.38018157718601
us-mn-131,-7.0085960735162605
us-mn-133,-11.323911617602883
us-mn-135,-24.144616197398577
us-mn-137,-10.004300169889625
us-mn-139,-0.11065508504632393
us-mn-141,-2.412536235713719
us-mn-143,-17.540599343114277
us-mn-145,-6.528425141480787
us-mn-147,-15.04101153206795
us-mn-149,-21.15296989868156
us-mn-151,-26.518444328464014
us-mn-153,-22.97843004294455
us-mn-155,-28.913231862281812
us-mn-157,-5.994882391468087
us-mn-159,-12.261422396058627
us-mn-161,-17.733370858326126
us-mn-163,1.1281339477881902
us-mn-165,-12.682179254680593
us-mn-167,-30.663538466403466
us-mn-169,-13.52313458185359
us-mn-171,-0.6681401107875351
us-mn-173,-26.047043287595994
us-ms-001,
us-ms-003,
us-ms-005,
us-ms-007,
us-ms-009,
us-ms-011,
us-ms-013,
us-ms-015,
us-ms-017,
us-ms-019,
us-ms-021,
us-ms-023,
us-ms-025,
us-ms-027,
us-ms-029,
us-ms-031,
us-ms-033,
us-ms-035,
us-ms-037,
us-ms-039,
us-ms-041,
us-ms-043,
us-ms-045,
us-ms-047,
us-ms-049,
us-ms-051,
us-ms-053,
us-ms-055,
us-ms-057,
us-ms-059,
us-ms-061,
us-ms-063,
us-ms-065,
us-ms-067,
us-ms-069,
us-ms-071,
us-ms-073,
us-ms-075,
us-ms-077,
us-ms-079,
us-ms-081,
us-ms-083,
us-ms-085,
us-ms-087,
us-ms-089,
us-ms-091,
us-ms-093,
us-ms-095,
us-ms-097,
us-ms-099,
us-ms-101,
us-ms-103,
us-ms-105,
us-ms-107,
us-ms-109,
us-ms-111,
us-ms-113,
us-ms-115,
us-ms-117,
us-ms-119,
us-ms-121,
us-ms-123,
us-ms-125,
us-ms-127,
us-ms-129,
us-ms-131,
us-ms-133,
us-ms-135,
us-ms-137,
us-ms-139,
us-ms-141,
us-ms-143,
us-ms-145,
us-ms-147,
us-ms-149,
us-ms-151,
us-ms-153,
us-ms-155,
us-ms-157,
us-ms-159,
us-ms-161,
us-ms-163,
us-mo-001,3.484962454355639
us-mo-003,-0.0018170259694194613
us-mo-005,0.39015238029511956
us-mo-007,-0.1862141704439435
us-mo-009,-2.4503823160063805
us-mo-011,0.4895047283580395
us-mo-013,-1.8862121211403156
us-mo-015,-0.13318916763301325
us-mo-017,-2.851285521543047
us-mo-019,3.0563657642647013
us-mo-021,1.8582206547598956
us-mo-023,-0.4593536143204846
us-mo-025,-0.7908451319680349
us-mo-027,2.20142200383808
us-mo-029,0.7260744701907601
us-mo-031,0.633264439702616
us-mo-033,1.2497107027738041
us-mo-035,-2.065540875335076
us-mo-037,2.8654631221188778
us-mo-039,0.662521207840544
us-mo-041,-0.5791094072773895
us-mo-043,-3.6843897058898567
us-mo-045,1.5340955656391209
us-mo-047,2.05538431178573
us-mo-049,-0.7935604052317302
us-mo-051,3.8654610954758306
us-mo-053,1.5253299597600245
us-mo-055,-0.23230461886439846
us-mo-057,0.38580739541512477
us-mo-059,0.7337109207652875
us-mo-061,0.29563858536861554
us-mo-063,-2.085660614253035
us-mo-065,0.7313899390118367
us-mo-067,0.13715391678594535
us-mo-069,-1.7957144868532087
us-mo-071,-0.5082429742597455
us-mo-073,2.1057601338059477
us-mo-075,-0.9057584257496643
us-mo-077,-2.4357870348862223
us-mo-079,1.1355949347882421
us-mo-081,-0.332446565684022
us-mo-083,-0.8036448053948653
us-mo-085,-0.04060240607802745
us-mo-087,0.43655106317609105
us-mo-089,-1.3864179073594995
us-mo-091,0.12385239203045184
us-mo-093,-5.04265446787463
us-mo-095,-2.390786087204666
us-mo-097,-2.635685483004957
us-mo-099,-3.5853219680818116
us-mo-101,1.2837857212706028
us-mo-103,2.4283250927628424
us-mo-105,1.051690819912765
us-mo-107,-10.966229542695643
us-mo-109,-5.863184197322102
us-mo-111,0.1165425724324709
us-mo-113,-4.047931015922238
us-mo-115,-0.29696967069500757
us-mo-117,1.9685620836648876
us-mo-119,-1.6188117593878588
us-mo-121,-0.6918444300470672
us-mo-123,-1.7711981357808937
us-mo-125,-0.8699182126471194
us-mo-127,0.06299356067320239
us-mo-129,0.6450489870659117
us-mo-131,0.7375074167926543
us-mo-133,-2.620147328366701
us-mo-135,-0.9591909755224864
us-mo-137,-2.0350556647099394
us-mo-139,0.41670114446506756
us-mo-141,-0.310903284900374
us-mo-143,-2.410623258503508
us-mo-145,-3.2642273150882057
us-mo-147,2.648310498071976
us-mo-149,-1.1638247242822697
us-mo-151,1.4051259824411022
us-mo-153,-0.5382028238782088
us-mo-155,-1.872141170391295
us-mo-157,-0.27841158862071114
us-mo-159,0.19773698341376544
us-mo-161,1.3618811889715587
us-mo-163,-4.096567030512766
us-mo-165,6.006511038163143
us-mo-167,-1.9361598794632422
us-mo-169,0.5665909793337615
us-mo-171,1.0964897377289562
us-mo-173,-2.7124022050472014
us-mo-175,-1.8842410064748738
us-mo-177,-12.670512313464732
us-mo-179,-2.5295410673837586
us-mo-181,-2.11588611468036
us-mo-183,1.4898412731681798
us-mo-185,-1.3288209236600208
us-mo-186,-4.933917092418627
us-mo-187,-3.660734298347995
us-mo-189,3.624164920296047
us-mo-195,-11.760174159810116
us-mo-197,0.6035000353182163
us-mo-199,1.1121929936576846
us-mo-201,-2.1768522307685085
us-mo-203,-1.6931332145967954
us-mo-205,-1.9922058498565125
us-mo-207,-1.6015429938072616
us-mo-209,-2.6412966415507166
us-mo-211,0.5474895668288238
us-mo-213,-1.620091243901628
us-mo-215,0.07574279280261054
us-mo-217,0.07533427259326653
us-mo-219,-0.13320053758737183
us-mo-221,-6.562837659440804
us-mo-223,-2.7332708703038167
us-mo-225,-0.3977790470253928
us-mo-227,-1.3769889272289086
us-mo-229,-0.09856848965382192
us-mo-510,
us-mt-001,-4.896742066217438
us-mt-003,-5.4006906375704595
us-mt-005,-8.405284569218995
us-mt-007,-3.842989876091771
us-mt-009,-4.826033783779532
us-mt-011,-2.446188399023731
us-mt-013,-6.627013057314612
us-mt-015,-6.011235558820721
us-mt-017,-7.614247291123016
us-mt-019,-5.551342260203018
us-mt-021,-6.939196066925065
us-mt-023,-9.566556817774401
us-mt-025,-4.847322931298481
us-mt-027,-5.422812389319864
us-mt-029,-3.135834882114985
us-mt-031,-3.8773126263583757
us-mt-033,-3.042401733209533
us-mt-035,-6.058696374812433
us-mt-037,-4.896873443929028
us-mt-039,-4.979794540528376
us-mt-041,-7.9847593519365825
us-mt-043,-4.137371858176908
us-mt-045,-6.909254279848473
us-mt-047,-5.688500529257046
us-mt-049,-2.5343565705576943
us-mt-051,-2.8993741607774792
us-mt-053,-4.093528206056446
us-mt-055,-4.321839489267868
us-mt-057,-4.89573125865875
us-mt-059,-2.9820684598893257
us-mt-061,-6.6135304958569785
us-mt-063,-4.286519599668681
us-mt-065,-4.980923886859467
us-mt-067,-5.520301511381392
us-mt-069,-5.407156194032696
us-mt-071,-6.74994162316393
us-mt-073,-7.126930159519929
us-mt-075,-3.2366716974837852
us-mt-077,-7.816928693856751
us-mt-079,-5.629069044163384
us-mt-081,-3.6965591738244985
us-mt-083,-4.695013009527482
us-mt-085,-9.189838533017703
us-mt-087,-6.5877974524367
us-mt-089,-6.594236953149169
us-mt-091,-2.6685511955587273
us-mt-093,-7.2917890510162175
us-mt-095,-5.682823972051196
us-mt-097,-4.507849216829557
us-mt-099,-6.428953655186293
us-mt-101,-3.9784194423369694
us-mt-103,-7.967746617749372
us-mt-105,-5.407531220025607
us-mt-107,-6.3128434966832545
us-mt-109,-9.27808584925036
us-mt-111,-4.525599656448797
us-ne-001,24.43572855768519
us-ne-003,11.673270344407193
us-ne-005,6.227106227106227
us-ne-007,4.72636815920398
us-ne-009,9.46372239747634
us-ne-011,14.251290877796901
us-ne-013,19.597887896019497
us-ne-015,11.072664359861593
us-ne-017,9.580463368816531
us-ne-019,22.542477164087273
us-ne-021,4.043546187327193
us-ne-023,2.294356394767891
us-ne-025,2.6371172917648096
us-ne-027,12.918552036199097
us-ne-029,9.009483667017912
us-ne-031,10.166773572803079
us-ne-033,15.092337083421778
us-ne-035,15.562805872756933
us-ne-037,3.352256254402372
us-ne-039,4.387304914442653
us-ne-041,11.341118188251945
us-ne-043,36.85300207039337
us-ne-045,21.78998911860718
us-ne-047,24.736537348002315
us-ne-049,12.195121951219512
us-ne-051,18.866379495762224
us-ne-053,5.959892185107512
us-ne-055,-2.857928170104651
us-ne-057,9.338929695697797
us-ne-059,20.843250595035702
us-ne-061,14.943215780035866
us-ne-063,12.123493975903614
us-ne-065,12.991452991452993
us-ne-067,29.209792993630572
us-ne-069,14.232558139534884
us-ne-071,12.346938775510203
us-ne-073,16.435643564356436
us-ne-075,4.938271604938271
us-ne-077,17.872340425531917
us-ne-079,28.476881233000906
us-ne-081,17.54596322941647
us-ne-083,13.864628820960698
us-ne-085,5.836575875486381
us-ne-087,10.967302452316076
us-ne-089,10.37514654161782
us-ne-091,9.59232613908873
us-ne-093,18.169672678690716
us-ne-095,23.955352032054954
us-ne-097,26.950694112015317
us-ne-099,16.686893203883496
us-ne-101,14.154685176003968
us-ne-103,0.0
us-ne-105,13.714967203339295
us-ne-107,17.496962332928312
us-ne-109,7.106001154520558
us-ne-111,18.058396875581177
us-ne-113,7.06401766004415
us-ne-115,12.467532467532468
us-ne-117,4.878048780487805
us-ne-119,-0.49583593000260273
us-ne-121,15.892291446673706
us-ne-123,12.856496152105024
us-ne-125,17.334978408389883
us-ne-127,24.833913318570072
us-ne-129,16.009070294784582
us-ne-131,4.9441806576192455
us-ne-133,21.024868123587037
us-ne-135,11.065292096219931
us-ne-137,12.183173588924387
us-ne-139,10.523415977961433
us-ne-141,0.5224940133300604
us-ne-143,1.9623809884209669
us-ne-145,12.475822050290136
us-ne-147,21.49802890932983
us-ne-149,8.771929824561402
us-ne-151,33.74221183800623
us-ne-153,-0.5333715168731545
us-ne-155,2.2310909100485055
us-ne-157,22.399944122372005
us-ne-159,4.134100102430302
us-ne-161,11.004601226993865
us-ne-163,21.61474888747616
us-ne-165,11.005434782608695
us-ne-167,-0.5081952893327496
us-ne-169,18.550185873605948
us-ne-171,7.633587786259542
us-ne-173,7.050372998648863
us-ne-175,15.374149659863946
us-ne-177,3.7686188017192865
us-ne-179,22.11334745762712
us-ne-181,17.915690866510538
us-ne-183,13.333333333333334
us-ne-185,18.586428459489106
us-nv-001,1.6095168196876424
us-nv-003,-0.032978442943021324
us-nv-005,2.912311641620308
us-nv-007,0.6831956805362721
us-nv-009,0.6395894049403938
us-nv-011,-1.5389762462361998
us-nv-013,3.0148063424961844
us-nv-015,0.6465476816970989
us-nv-017,0.7407341852808946
us-nv-019,1.4165128089682262
us-nv-021,1.551934820469697
us-nv-023,0.4324781646342535
us-nv-027,1.183775061145298
us-nv-029,1.4205751553857615
us-nv-031,2.955082687977839
us-nv-033,-0.7671646861308057
us-nv-510,
us-nh-001,-0.16322008680273448
us-nh-003,1.3902189606849913
us-nh-005,-2.7155028391746105
us-nh-007,-8.528995644879295
us-nh-009,-1.4203837313035317
us-nh-011,1.0086267068750543
us-nh-013,-2.866633456059764
us-nh-015,1.2221110799009616
us-nh-017,0.4445761632358769
us-nh-019,-3.9448750344045824
us-nj-001,10.093123102181728
us-nj-003,-3.7503783073060015
us-nj-005,9.343456855585908
us-nj-007,2.1490842373312224
us-nj-009,9.140791218142569
us-nj-011,22.32246736256397
us-nj-013,2.614617894966198
us-nj-015,-0.08868216399779971
us-nj-017,-1.269742985145017
us-nj-019,5.882280885459551
us-nj-021,6.057426280503853
us-nj-023,-3.5810924579991243
us-nj-025,0.3852066999763648
us-nj-027,9.08356344945136
us-nj-029,2.956580882339815
us-nj-031,-1.3356499039892888
us-nj-033,8.655612564866871
us-nj-035,5.385201125910205
us-nj-037,-1.591989917707659
us-nj-039,2.7539517636168576
us-nj-041,-2.547280384433992
us-nm-001,-13.044344698919419
us-nm-003,-2.5287773904073663
us-nm-005,2.4713512422492254
us-nm-006,9.066662524695596
us-nm-007,-17.097318396912403
us-nm-009,-9.874633932775337
us-nm-011,2.736727354743318
us-nm-013,1.0462803259508213
us-nm-015,3.0772939048825334
us-nm-017,-0.2947456586307129
us-nm-019,13.161151253946969
us-nm-021,-14.842926417878976
us-nm-023,5.9178487749916355
us-nm-025,5.531306338245315
us-nm-027,1.107904651987135
us-nm-028,-9.98045241767005
us-nm-029,4.4788098499116575
us-nm-031,-11.081683426536426
us-nm-033,-11.5235751841674
us-nm-035,2.015384607546805
us-nm-037,-16.109977449479647
us-nm-039,-14.46952862606653
us-nm-041,-4.963645258310007
us-nm-043,-10.782173530871464
us-nm-045,-12.016356712302311
us-nm-047,-12.149955798049417
us-nm-049,-7.203366239315267
us-nm-051,-1.0810542916504962
us-nm-053,7.405995426664358
us-nm-055,-10.771897518307716
us-nm-057,-21.934244764776338
us-nm-059,-12.407642901984772
us-nm-061,-0.5308038400681891
us-ny-001,-8.49603250790526
us-ny-003,-0.969623644964851
us-ny-005,5.782177263942135
us-ny-007,-0.7203519039313933
us-ny-009,-3.0378736856661037
us-ny-011,8.736505693926889
us-ny-013,-4.5930215532918925
us-ny-015,0.3873789461076249
us-ny-017,-0.7902269808459816
us-ny-019,8.030090019440134
us-ny-021,3.838112977530206
us-ny-023,-1.1707220798837181
us-ny-025,-1.3502081288182533
us-ny-027,-1.0186938528652545
us-ny-029,-6.070544076658169
us-ny-031,7.42753968563023
us-ny-033,4.380806400462822
us-ny-035,9.506863676723729
us-ny-037,2.6413965614456245
us-ny-039,0.803371143156778
us-ny-041,7.302462783837549
us-ny-043,5.749052445120956
us-ny-045,13.338696635589613
us-ny-047,1.380589410281563
us-ny-049,8.660960491336192
us-ny-051,5.577295054478398
us-ny-053,-0.9766366201344301
us-ny-055,0.7111125462026302
us-ny-057,-14.671854618440294
us-ny-059,2.05161038227607
us-ny-061,7.798471150909192
us-ny-063,-1.0523450647102917
us-ny-065,1.648099565238087
us-ny-067,12.962757939363678
us-ny-069,6.443640230260406
us-ny-071,-6.364984395669099
us-ny-073,3.715232802685273
us-ny-075,4.198965386329279
us-ny-077,-0.31570381419573357
us-ny-079,-4.986325894997423
us-ny-081,1.9164316087263433
us-ny-083,-6.256864388313099
us-ny-085,9.665646371044645
us-ny-087,-11.18049749831579
us-ny-089,10.351695710862218
us-ny-091,-0.978172823879031
us-ny-093,-13.480406896117325
us-ny-095,-3.157750608298487
us-ny-097,-1.5125987712370115
us-ny-099,1.096022922335843
us-ny-101,-1.927279839641155
us-ny-103,4.123652686765833
us-ny-105,-0.3774155087330755
us-ny-107,2.502332097226123
us-ny-109,0.053347904188150164
us-ny-111,-0.6715083589988624
us-ny-113,16.989455882881096
us-ny-115,11.895515850129218
us-ny-117,4.209835348086822
us-ny-119,-1.5736258966077665
us-ny-121,1.8616949817491872
us-ny-123,2.928702070104067
us-nc-001,0.09618673865816052
us-nc-003,-3.834038866943848
us-nc-005,-3.0940680220135297
us-nc-007,-0.5149022760576827
us-nc-009,-4.7358306169087205
us-nc-011,-2.4351634920012883
us-nc-013,4.708411710007942
us-nc-015,-5.502335096506106
us-nc-017,-1.9970981956585865
us-nc-019,0.7793965427841332
us-nc-021,-1.937568723052896
us-nc-023,-2.3229119928738493
us-nc-025,0.43629299492443097
us-nc-027,-1.6165808491554468
us-nc-029,1.1028872782173627
us-nc-031,3.974160321277245
us-nc-033,0.4403360790297517
us-nc-035,-0.1982429216432935
us-nc-037,-0.19669645442622619
us-nc-039,-4.985903333218733
us-nc-041,2.1098801516473644
us-nc-043,-4.849731416497304
us-nc-045,-0.24015824138572395
us-nc-047,0.2515339821011542
us-nc-049,3.812204200173958
us-nc-051,-0.6927611026399605
us-nc-053,1.1534870003688829
us-nc-055,3.257566252187327
us-nc-057,-0.7273612914292155
us-nc-059,2.2620131127256196
us-nc-061,-1.833753118266479
us-nc-063,0.5457647920823039
us-nc-065,-3.4283713394653414
us-nc-067,-0.5103832933464281
us-nc-069,-1.537853730752603
us-nc-071,0.042869633831216225
us-nc-073,-5.508238686123473
us-nc-075,-4.984592619564565
us-nc-077,-2.6271550748300343
us-nc-079,4.721868526430573
us-nc-081,0.8050276091444597
