,name,code,split_index
1047,"Mercer County, KY",us-ky-167,0.38190836088804914
1048,"Metcalfe County, KY",us-ky-169,0.05803330333033298
1049,"Monroe County, KY",us-ky-171,0.10693897159279328
1050,"Montgomery County, KY",us-ky-173,0.03353549137311981
1051,"Morgan County, KY",us-ky-175,0.3455497382198953
1052,"Muhlenberg County, KY",us-ky-177,0.133838314749332
1053,"Nelson County, KY",us-ky-179,0.5089895202384386
1054,"Nicholas County, KY",us-ky-181,0.03683138610152706
1055,"Ohio County, KY",us-ky-183,0.02874390245666099
1056,"Oldham County, KY",us-ky-185,0.1079069447578972
1057,"Owen County, KY",us-ky-187,0.021987557233996383
1058,"Owsley County, KY",us-ky-189,0.23479249573621372
1059,"Pendleton County, KY",us-ky-191,0.026301307444970015
1060,"Perry County, KY",us-ky-193,0.3293605751040485
1061,"Pike County, KY",us-ky-195,0.2861544698966146
1062,"Powell County, KY",us-ky-197,0.023498196172710956
1063,"Pulaski County, KY",us-ky-199,0.25830034592204276
1064,"Robertson County, KY",us-ky-201,0.03714603554802787
1065,"Rockcastle County, KY",us-ky-203,0.2300851890599313
1066,"Rowan County, KY",us-ky-205,0.6014353526220615
1067,"Russell County, KY",us-ky-207,0.022255626460681438
1068,"Scott County, KY",us-ky-209,0.06567487753262333
1069,"Shelby County, KY",us-ky-211,0.06286858401315717
1070,"Simpson County, KY",us-ky-213,0.03456906456527861
1071,"Spencer County, KY",us-ky-215,0.08048111434534048
1072,"Taylor County, KY",us-ky-217,0.031753071888937875
1073,"Todd County, KY",us-ky-219,0.03459506792390053
1074,"Trigg County, KY",us-ky-221,0.019649228016506953
1075,"Trimble County, KY",us-ky-223,0.05596770387460774
1076,"Union County, KY",us-ky-225,0.11871151896541099
1077,"Warren County, KY",us-ky-227,0.5833161348908242
1078,"Washington County, KY",us-ky-229,0.39572601898994497
1079,"Wayne County, KY",us-ky-231,0.29235485485485485
1080,"Webster County, KY",us-ky-233,0.04186805683636734
1081,"Whitley County, KY",us-ky-235,0.2537752286917381
1082,"Wolfe County, KY",us-ky-237,0.017191650853890045
1083,"Woodford County, KY",us-ky-239,0.07475330368659974
1084,"Acadia Parish, LA",us-la-001,0.178424013908284
1085,"Allen Parish, LA",us-la-003,0.028015864784233707
1086,"Ascension Parish, LA",us-la-005,0.015539853779191093
1087,"Assumption Parish, LA",us-la-007,0.14945036331308104
1088,"Avoyelles Parish, LA",us-la-009,0.4786265525141685
1089,"Beauregard Parish, LA",us-la-011,0.028615486744042032
1090,"Bienville Parish, LA",us-la-013,0.15668201805378654
1091,"Bossier Parish, LA",us-la-015,0.12230207533663899
1092,"Caddo Parish, LA",us-la-017,0.16885556018796827
1093,"Calcasieu Parish, LA",us-la-019,0.17566187178509138
1094,"Caldwell Parish, LA",us-la-021,0.2693947144075022
1095,"Cameron Parish, LA",us-la-023,0.08637003785551944
1096,"Catahoula Parish, LA",us-la-025,0.41968698517298186
1097,"Claiborne Parish, LA",us-la-027,0.17171962668010687
1098,"Concordia Parish, LA",us-la-029,0.5670649233543733
1099,"De Soto Parish, LA",us-la-031,0.10686338144220295
1100,"East Baton Rouge Parish, LA",us-la-033,0.13875191894562722
1101,"East Carroll Parish, LA",us-la-035,0.9523647499149371
1102,"East Feliciana Parish, LA",us-la-037,0.4356586463836016
1103,"Evangeline Parish, LA",us-la-039,0.12004580154718962
1104,"Franklin Parish, LA",us-la-041,0.4257803972931674
1105,"Grant Parish, LA",us-la-043,0.22712844348713293
1106,"Iberia Parish, LA",us-la-045,0.15532553700703672
1107,"Iberville Parish, LA",us-la-047,0.3236040259849773
1108,"Jackson Parish, LA",us-la-049,0.4507636655948553
1109,"Jefferson Parish, LA",us-la-051,0.11912486262889291
1110,"Jefferson Davis Parish, LA",us-la-053,0.15605557165201167
1111,"Lafayette Parish, LA",us-la-055,0.22880583299929336
1112,"Lafourche Parish, LA",us-la-057,0.04289168729458699
1113,"La Salle Parish, LA",us-la-059,0.15763434312680774
1114,"Lincoln Parish, LA",us-la-061,0.6139321870480476
1115,"Livingston Parish, LA",us-la-063,0.052532751713420055
1116,"Madison Parish, LA",us-la-065,0.882713440405748
1117,"Morehouse Parish, LA",us-la-067,0.6688744515693553
1118,"Natchitoches Parish, LA",us-la-069,0.12047364622129095
1119,"Orleans Parish, LA",us-la-071,0.1040082846254054
1120,"Ouachita Parish, LA",us-la-073,0.5659908552273696
1121,"Plaquemines Parish, LA",us-la-075,0.08183240662712948
1122,"Pointe Coupee Parish, LA",us-la-077,0.1759305297505347
1123,"Rapides Parish, LA",us-la-079,0.5134930687495602
1124,"Red River Parish, LA",us-la-081,0.16301203882152643
1125,"Richland Parish, LA",us-la-083,0.5093779306033135
1126,"Sabine Parish, LA",us-la-085,0.06594676163142071
1127,"St. Bernard Parish, LA",us-la-087,0.03845677752850185
1128,"St. Charles Parish, LA",us-la-089,0.5207824065763114
1129,"St. Helena Parish, LA",us-la-091,0.2608738257674411
1130,"St. James Parish, LA",us-la-093,0.6859329747621018
1131,"St. John the Baptist Parish, LA",us-la-095,0.2954587708979405
1132,"St. Landry Parish, LA",us-la-097,0.42112281407109287
1133,"St. Martin Parish, LA",us-la-099,0.2591352555134669
1134,"St. Mary Parish, LA",us-la-101,0.12418057097251789
1135,"St. Tammany Parish, LA",us-la-103,0.0656822532646419
1136,"Tangipahoa Parish, LA",us-la-105,0.23003787601524134
1137,"Tensas Parish, LA",us-la-107,0.7974882260596546
1138,"Terrebonne Parish, LA",us-la-109,0.05071083667807559
1139,"Union Parish, LA",us-la-111,0.03702945685605748
1140,"Vermilion Parish, LA",us-la-113,0.1720777947880207
1141,"Vernon Parish, LA",us-la-115,0.03509678836964952
1142,"Washington Parish, LA",us-la-117,0.47874167919261323
1143,"Webster Parish, LA",us-la-119,0.2196707651938012
1144,"West Baton Rouge Parish, LA",us-la-121,0.21744995252655627
1145,"West Carroll Parish, LA",us-la-123,0.2409119562933389
1146,"West Feliciana Parish, LA",us-la-125,0.6092429729263666
1147,"Winn Parish, LA",us-la-127,0.4058380414312618
1148,"Androscoggin County, ME",us-me-001,0.023144377245893577
1149,"Aroostook County, ME",us-me-003,0.014798476460203547
1150,"Cumberland County, ME",us-me-005,0.03001580191611003
1151,"Franklin County, ME",us-me-007,0.04658347780772448
1152,"Hancock County, ME",us-me-009,0.048850433221524936
1153,"Kennebec County, ME",us-me-011,0.02446320283174025
1154,"Knox County, ME",us-me-013,0.06048002261423402
1155,"Lincoln County, ME",us-me-015,0.0233027824944535
1156,"Oxford County, ME",us-me-017,0.05324373165589366
1157,"Penobscot County, ME",us-me-019,0.03394695911780882
1158,"Piscataquis County, ME",us-me-021,0.023890234003197924
1159,"Sagadahoc County, ME",us-me-023,0.042872277137376874
1160,"Somerset County, ME",us-me-025,0.024354733051590194
1161,"Waldo County, ME",us-me-027,0.0383319628918633
1162,"Washington County, ME",us-me-029,0.018725424303267763
1163,"York County, ME",us-me-031,0.014723779947613286
1164,"Allegany County, MD",us-md-001,0.10237100460432103
1165,"Anne Arundel County, MD",us-md-003,0.028141127839892977
1166,"Baltimore County, MD",us-md-005,0.01942001908244062
1167,"Calvert County, MD",us-md-009,0.07111771070422801
1168,"Caroline County, MD",us-md-011,0.05540660694290864
1169,"Carroll County, MD",us-md-013,0.06539783176220942
1170,"Cecil County, MD",us-md-015,0.04044845579585671
1171,"Charles County, MD",us-md-017,0.055713907663103523
1172,"Dorchester County, MD",us-md-019,0.08582101033880316
1173,"Frederick County, MD",us-md-021,0.03554311102179447
1174,"Garrett County, MD",us-md-023,0.033550021935469146
1175,"Harford County, MD",us-md-025,0.042247034687916574
1176,"Howard County, MD",us-md-027,0.050902542722644106
1177,"Kent County, MD",us-md-029,0.10244221540173809
1178,"Montgomery County, MD",us-md-031,0.05598676100716482
1179,"Prince George's County, MD",us-md-033,0.002180150862036795
1180,"Queen Anne's County, MD",us-md-035,0.0814782749427207
1181,"St. Mary's County, MD",us-md-037,0.12540590306183858
1182,"Somerset County, MD",us-md-039,0.10746191734351049
1183,"Talbot County, MD",us-md-041,0.11669053317523057
1184,"Washington County, MD",us-md-043,0.10379606022765403
1185,"Wicomico County, MD",us-md-045,0.08428741525448114
1186,"Worcester County, MD",us-md-047,0.06537927087590009
1187,"Baltimore city, MD",us-md-510,
1188,"Barnstable County, MA",us-ma-001,0.05521695801225007
1189,"Berkshire County, MA",us-ma-003,0.26642620224987834
1190,"Bristol County, MA",us-ma-005,0.1576688156908757
1191,"Dukes County, MA",us-ma-007,0.042451877519776526
1192,"Essex County, MA",us-ma-009,0.36780011024769116
1193,"Franklin County, MA",us-ma-011,0.3347879015702239
1194,"Hampden County, MA",us-ma-013,0.45455169210224605
1195,"Hampshire County, MA",us-ma-015,0.31014616750281077
1196,"Middlesex County, MA",us-ma-017,0.22825088835289625
1197,"Nantucket County, MA",us-ma-019,0.06335323166811227
1198,"Norfolk County, MA",us-ma-021,0.11186169455571243
1199,"Plymouth County, MA",us-ma-023,0.13170328526335429
1200,"Suffolk County, MA",us-ma-025,0.12828679898393847
1201,"Worcester County, MA",us-ma-027,0.4387180331080985
1202,"Alcona County, MI",us-mi-001,0.11034696159601817
1203,"Alger County, MI",us-mi-003,0.07674297236916322
1204,"Allegan County, MI",us-mi-005,0.08011406296124104
1205,"Alpena County, MI",us-mi-007,0.1289561332192074
1206,"Antrim County, MI",us-mi-009,0.012812673945155645
1207,"Arenac County, MI",us-mi-011,0.2120970310133808
1208,"Baraga County, MI",us-mi-013,0.08334615592549313
1209,"Barry County, MI",us-mi-015,0.06158303107368379
1210,"Bay County, MI",us-mi-017,0.2148693718215143
1211,"Benzie County, MI",us-mi-019,0.018634869079476174
1212,"Berrien County, MI",us-mi-021,0.11103629243762297
1213,"Branch County, MI",us-mi-023,0.012943388182894977
1214,"Calhoun County, MI",us-mi-025,0.033461354597938836
1215,"Cass County, MI",us-mi-027,0.08159219330301545
1216,"Charlevoix County, MI",us-mi-029,0.004821450362545304
1217,"Cheboygan County, MI",us-mi-031,0.06779442631583282
1218,"Chippewa County, MI",us-mi-033,0.07573153918984027
1219,"Clare County, MI",us-mi-035,0.010503178998434975
1220,"Clinton County, MI",us-mi-037,0.049229453336201046
1221,"Crawford County, MI",us-mi-039,0.08427708564342207
1222,"Delta County, MI",us-mi-041,0.10151959175565192
1223,"Dickinson County, MI",us-mi-043,0.09206579510071905
1224,"Eaton County, MI",us-mi-045,0.008698235086040812
1225,"Emmet County, MI",us-mi-047,0.015553464610718937
1226,"Genesee County, MI",us-mi-049,0.15253914343074676
1227,"Gladwin County, MI",us-mi-051,0.005975118755672498
1228,"Gogebic County, MI",us-mi-053,0.10454595943285819
1229,"Grand Traverse County, MI",us-mi-055,0.024786073627093924
1230,"Gratiot County, MI",us-mi-057,0.03543814339985482
1231,"Hillsdale County, MI",us-mi-059,0.051551105461599245
1232,"Houghton County, MI",us-mi-061,0.028969603764953777
1233,"Huron County, MI",us-mi-063,0.07144370178155618
1234,"Ingham County, MI",us-mi-065,0.07128412017573765
1235,"Ionia County, MI",us-mi-067,0.06161331369532938
1236,"Iosco County, MI",us-mi-069,0.1946308361512643
1237,"Iron County, MI",us-mi-071,0.10779607498301294
1238,"Isabella County, MI",us-mi-073,0.05181011715752984
1239,"Jackson County, MI",us-mi-075,0.018427614857999236
1240,"Kalamazoo County, MI",us-mi-077,0.131954872013117
1241,"Kalkaska County, MI",us-mi-079,0.09667150200775043
1242,"Kent County, MI",us-mi-081,0.12562490266232712
1243,"Keweenaw County, MI",us-mi-083,0.009684025228444776
1244,"Lake County, MI",us-mi-085,0.011268222970745229
1245,"Lapeer County, MI",us-mi-087,0.01573596024723453
1246,"Leelanau County, MI",us-mi-089,0.027743933163490164
1247,"Lenawee County, MI",us-mi-091,0.0117038782854883
1248,"Livingston County, MI",us-mi-093,0.061777364520364725
1249,"Luce County, MI",us-mi-095,0.09289248070605521
1250,"Mackinac County, MI",us-mi-097,0.07267675245585792
1251,"Macomb County, MI",us-mi-099,0.08504244275588749
1252,"Manistee County, MI",us-mi-101,0.05542201311129086
1253,"Marquette County, MI",us-mi-103,0.027246328209740933
1254,"Mason County, MI",us-mi-105,0.0483039821440579
1255,"Mecosta County, MI",us-mi-107,0.019907268550789836
1256,"Menominee County, MI",us-mi-109,0.09216926782798082
1257,"Midland County, MI",us-mi-111,0.11787016372115355
1258,"Missaukee County, MI",us-mi-113,0.010293526199200098
1259,"Monroe County, MI",us-mi-115,0.03851092836051401
1260,"Montcalm County, MI",us-mi-117,0.00552619367286003
1261,"Montmorency County, MI",us-mi-119,0.13506500378486241
1262,"Muskegon County, MI",us-mi-121,0.06856581359520206
1263,"Newaygo County, MI",us-mi-123,0.041073482171538694
1264,"Oakland County, MI",us-mi-125,0.037949221489775475
1265,"Oceana County, MI",us-mi-127,0.08843757232598645
1266,"Ogemaw County, MI",us-mi-129,0.014189280636470042
1267,"Ontonagon County, MI",us-mi-131,0.11105993172228981
1268,"Osceola County, MI",us-mi-133,0.007951605793061173
1269,"Oscoda County, MI",us-mi-135,0.11391249786796437
1270,"Otsego County, MI",us-mi-137,0.04842640268338111
1271,"Ottawa County, MI",us-mi-139,0.1221201383799306
1272,"Presque Isle County, MI",us-mi-141,0.10425226532770956
1273,"Roscommon County, MI",us-mi-143,0.012192640754115053
1274,"Saginaw County, MI",us-mi-145,0.04004630258758554
1275,"St. Clair County, MI",us-mi-147,0.04576874229300271
1276,"St. Joseph County, MI",us-mi-149,0.06725871293868496
1277,"Sanilac County, MI",us-mi-151,0.016831510707722055
1278,"Schoolcraft County, MI",us-mi-153,0.1261519910841999
1279,"Shiawassee County, MI",us-mi-155,0.016241981046393184
1280,"Tuscola County, MI",us-mi-157,0.05451987676747516
1281,"Van Buren County, MI",us-mi-159,0.08761172673242007
1282,"Washtenaw County, MI",us-mi-161,0.02246539104208295
1283,"Wayne County, MI",us-mi-163,0.025053715273448407
1284,"Wexford County, MI",us-mi-165,0.01253619301562825
1285,"Aitkin County, MN",us-mn-001,0.12040744036161796
1286,"Anoka County, MN",us-mn-003,0.07393419076622318
1287,"Becker County, MN",us-mn-005,0.2594895708643721
1288,"Beltrami County, MN",us-mn-007,0.10391516403813389
1289,"Benton County, MN",us-mn-009,0.04886801106273378
1290,"Big Stone County, MN",us-mn-011,0.26405155098782973
1291,"Blue Earth County, MN",us-mn-013,0.08553830614921443
1292,"Brown County, MN",us-mn-015,0.09044477910109355
1293,"Carlton County, MN",us-mn-017,0.07168858603229222
1294,"Carver County, MN",us-mn-019,0.1739389150438491
1295,"Cass County, MN",us-mn-021,0.0710092682388529
1296,"Chippewa County, MN",us-mn-023,0.32860605565288525
1297,"Chisago County, MN",us-mn-025,0.13177839446112055
1298,"Clay County, MN",us-mn-027,0.20710765511515652
1299,"Clearwater County, MN",us-mn-029,0.2315635723488666
1300,"Cook County, MN",us-mn-031,0.04995170000158361
1301,"Cottonwood County, MN",us-mn-033,0.16308337703198744
1302,"Crow Wing County, MN",us-mn-035,0.08384270354223314
1303,"Dakota County, MN",us-mn-037,0.019760088582113283
1304,"Dodge County, MN",us-mn-039,0.12929453531899027
1305,"Douglas County, MN",us-mn-041,0.2042433606787026
1306,"Faribault County, MN",us-mn-043,0.07505461567354749
1307,"Fillmore County, MN",us-mn-045,0.1658809442379237
1308,"Freeborn County, MN",us-mn-047,0.15477617479743366
1309,"Goodhue County, MN",us-mn-049,0.040451932557425074
1310,"Grant County, MN",us-mn-051,0.32907862323050163
1311,"Hennepin County, MN",us-mn-053,0.131411607314043
1312,"Houston County, MN",us-mn-055,0.12492932675829907
1313,"Hubbard County, MN",us-mn-057,0.11048685991831239
1314,"Isanti County, MN",us-mn-059,0.1317241009638606
1315,"Itasca County, MN",us-mn-061,0.11805544916315994
1316,"Jackson County, MN",us-mn-063,0.12471563213102085
1317,"Kanabec County, MN",us-mn-065,0.1471777330724901
1318,"Kandiyohi County, MN",us-mn-067,0.1903309517959604
1319,"Kittson County, MN",us-mn-069,0.3886438911838041
1320,"Koochiching County, MN",us-mn-071,0.15751711523416542
1321,"Lac qui Parle County, MN",us-mn-073,0.34467084639498435
1322,"Lake County, MN",us-mn-075,0.0777673742887802
1323,"Lake of the Woods County, MN",us-mn-077,0.3268255617411261
1324,"Le Sueur County, MN",us-mn-079,0.12932769576432548
1325,"Lincoln County, MN",us-mn-081,0.29570201839383814
1326,"Lyon County, MN",us-mn-083,0.2118887765174046
1327,"McLeod County, MN",us-mn-085,0.15743438835259482
1328,"Mahnomen County, MN",us-mn-087,0.2602043485002176
1329,"Marshall County, MN",us-mn-089,0.4165217029279604
1330,"Martin County, MN",us-mn-091,0.06644697785571538
1331,"Meeker County, MN",us-mn-093,0.20218546634615797
1332,"Mille Lacs County, MN",us-mn-095,0.15876618754785107
1333,"Morrison County, MN",us-mn-097,0.18638624056541053
1334,"Mower County, MN",us-mn-099,0.14480735866309616
1335,"Murray County, MN",us-mn-101,0.2107355016546674
1336,"Nicollet County, MN",us-mn-103,0.10743634309345751
1337,"Nobles County, MN",us-mn-105,0.1399424568740049
1338,"Norman County, MN",us-mn-107,0.38140962711910914
1339,"Olmsted County, MN",us-mn-109,0.06095865401599912
1340,"Otter Tail County, MN",us-mn-111,0.2387920884370022
1341,"Pennington County, MN",us-mn-113,0.31833769744161555
1342,"Pine County, MN",us-mn-115,0.15177900924196852
1343,"Pipestone County, MN",us-mn-117,0.15648727114310773
1344,"Polk County, MN",us-mn-119,0.3189406876834029
1345,"Pope County, MN",us-mn-121,0.2735967583468172
1346,"Ramsey County, MN",us-mn-123,0.05871807126712847
1347,"Red Lake County, MN",us-mn-125,0.3960825181546409
1348,"Redwood County, MN",us-mn-127,0.3104759398227667
1349,"Renville County, MN",us-mn-129,0.30302250135558945
1350,"Rice County, MN",us-mn-131,0.0538798379092052
1351,"Rock County, MN",us-mn-133,0.09341352352297214
1352,"Roseau County, MN",us-mn-135,0.2990070343126757
1353,"St. Louis County, MN",us-mn-137,0.06289744726432478
1354,"Scott County, MN",us-mn-139,0.00906544607231527
1355,"Sherburne County, MN",us-mn-141,0.06788257780813836
1356,"Sibley County, MN",us-mn-143,0.18298484046757038
1357,"Stearns County, MN",us-mn-145,0.04605549975354867
1358,"Steele County, MN",us-mn-147,0.1357478872785976
1359,"Stevens County, MN",us-mn-149,0.22857540180825137
1360,"Swift County, MN",us-mn-151,0.3293001935858506
1361,"Todd County, MN",us-mn-153,0.28517108260947877
1362,"Traverse County, MN",us-mn-155,0.36808330440555315
1363,"Wabasha County, MN",us-mn-157,0.09295298746757932
1364,"Wadena County, MN",us-mn-159,0.12627942454985674
1365,"Waseca County, MN",us-mn-161,0.17899220877076288
1366,"Washington County, MN",us-mn-163,0.048738490291411474
1367,"Watonwan County, MN",us-mn-165,0.10699939550288201
1368,"Wilkin County, MN",us-mn-167,0.37515598432494357
1369,"Winona County, MN",us-mn-169,0.10486079238491364
1370,"Wright County, MN",us-mn-171,0.0818005162086494
1371,"Yellow Medicine County, MN",us-mn-173,0.3213474767040483
1372,"Adams County, MS",us-ms-001,
1373,"Alcorn County, MS",us-ms-003,
1374,"Amite County, MS",us-ms-005,
1375,"Attala County, MS",us-ms-007,
1376,"Benton County, MS",us-ms-009,
1377,"Bolivar County, MS",us-ms-011,
1378,"Calhoun County, MS",us-ms-013,
1379,"Carroll County, MS",us-ms-015,
1380,"Chickasaw County, MS",us-ms-017,
1381,"Choctaw County, MS",us-ms-019,
1382,"Claiborne County, MS",us-ms-021,
1383,"Clarke County, MS",us-ms-023,
1384,"Clay County, MS",us-ms-025,
1385,"Coahoma County, MS",us-ms-027,
1386,"Copiah County, MS",us-ms-029,
1387,"Covington County, MS",us-ms-031,
1388,"DeSoto County, MS",us-ms-033,
1389,"Forrest County, MS",us-ms-035,
1390,"Franklin County, MS",us-ms-037,
1391,"George County, MS",us-ms-039,
1392,"Greene County, MS",us-ms-041,
1393,"Grenada County, MS",us-ms-043,
1394,"Hancock County, MS",us-ms-045,
1395,"Harrison County, MS",us-ms-047,
1396,"Hinds County, MS",us-ms-049,
1397,"Holmes County, MS",us-ms-051,
1398,"Humphreys County, MS",us-ms-053,
1399,"Issaquena County, MS",us-ms-055,
1400,"Itawamba County, MS",us-ms-057,
1401,"Jackson County, MS",us-ms-059,
1402,"Jasper County, MS",us-ms-061,
1403,"Jefferson County, MS",us-ms-063,
1404,"Jefferson Davis County, MS",us-ms-065,
1405,"Jones County, MS",us-ms-067,
1406,"Kemper County, MS",us-ms-069,
1407,"Lafayette County, MS",us-ms-071,
1408,"Lamar County, MS",us-ms-073,
1409,"Lauderdale County, MS",us-ms-075,
1410,"Lawrence County, MS",us-ms-077,
1411,"Leake County, MS",us-ms-079,
1412,"Lee County, MS",us-ms-081,
1413,"Leflore County, MS",us-ms-083,
1414,"Lincoln County, MS",us-ms-085,
1415,"Lowndes County, MS",us-ms-087,
1416,"Madison County, MS",us-ms-089,
1417,"Marion County, MS",us-ms-091,
1418,"Marshall County, MS",us-ms-093,
1419,"Monroe County, MS",us-ms-095,
1420,"Montgomery County, MS",us-ms-097,
1421,"Neshoba County, MS",us-ms-099,
1422,"Newton County, MS",us-ms-101,
1423,"Noxubee County, MS",us-ms-103,
1424,"Oktibbeha County, MS",us-ms-105,
1425,"Panola County, MS",us-ms-107,
1426,"Pearl River County, MS",us-ms-109,
1427,"Perry County, MS",us-ms-111,
1428,"Pike County, MS",us-ms-113,
1429,"Pontotoc County, MS",us-ms-115,
1430,"Prentiss County, MS",us-ms-117,
1431,"Quitman County, MS",us-ms-119,
1432,"Rankin County, MS",us-ms-121,
1433,"Scott County, MS",us-ms-123,
1434,"Sharkey County, MS",us-ms-125,
1435,"Simpson County, MS",us-ms-127,
1436,"Smith County, MS",us-ms-129,
1437,"Stone County, MS",us-ms-131,
1438,"Sunflower County, MS",us-ms-133,
1439,"Tallahatchie County, MS",us-ms-135,
1440,"Tate County, MS",us-ms-137,
1441,"Tippah County, MS",us-ms-139,
1442,"Tishomingo County, MS",us-ms-141,
1443,"Tunica County, MS",us-ms-143,
1444,"Union County, MS",us-ms-145,
1445,"Walthall County, MS",us-ms-147,
1446,"Warren County, MS",us-ms-149,
1447,"Washington County, MS",us-ms-151,
1448,"Wayne County, MS",us-ms-153,
1449,"Webster County, MS",us-ms-155,
1450,"Wilkinson County, MS",us-ms-157,
1451,"Winston County, MS",us-ms-159,
1452,"Yalobusha County, MS",us-ms-161,
1453,"Yazoo County, MS",us-ms-163,
1454,"Adair County, MO",us-mo-001,0.0840108122625012
1455,"Andrew County, MO",us-mo-003,0.017918177624706155
1456,"Atchison County, MO",us-mo-005,0.015944926526527806
1457,"Audrain County, MO",us-mo-007,0.006499848616927262
1458,"Barry County, MO",us-mo-009,0.03936331369869049
1459,"Barton County, MO",us-mo-011,0.00659412250696341
1460,"Bates County, MO",us-mo-013,0.02052350443046584
1461,"Benton County, MO",us-mo-015,0.03800129899064811
1462,"Bollinger County, MO",us-mo-017,0.045593773511152964
1463,"Boone County, MO",us-mo-019,0.08027045317499282
1464,"Buchanan County, MO",us-mo-021,0.054039340053688295
1465,"Butler County, MO",us-mo-023,0.005457857204910571
1466,"Caldwell County, MO",us-mo-025,0.007298699994304117
1467,"Callaway County, MO",us-mo-027,0.048175194660151285
1468,"Camden County, MO",us-mo-029,0.012010259874626714
1469,"Cape Girardeau County, MO",us-mo-031,0.017852046050884293
1470,"Carroll County, MO",us-mo-033,0.0211006639188073
1471,"Carter County, MO",us-mo-035,0.029893637647841004
1472,"Cass County, MO",us-mo-037,0.061309388480183497
1473,"Cedar County, MO",us-mo-039,0.008754459717656898
1474,"Chariton County, MO",us-mo-041,0.004435660062532154
1475,"Christian County, MO",us-mo-043,0.058507857466407354
1476,"Clark County, MO",us-mo-045,0.019795102179767182
1477,"Clay County, MO",us-mo-047,0.05840213023728144
1478,"Clinton County, MO",us-mo-049,0.005745613741857114
1479,"Cole County, MO",us-mo-051,0.07681611827509593
1480,"Cooper County, MO",us-mo-053,0.032741514887156487
1481,"Crawford County, MO",us-mo-055,0.016132789249673707
1482,"Dade County, MO",us-mo-057,0.0052810401316877725
1483,"Dallas County, MO",us-mo-059,0.007998272686969302
1484,"Daviess County, MO",us-mo-061,0.00670578493776379
1485,"DeKalb County, MO",us-mo-063,0.016799717142465406
1486,"Dent County, MO",us-mo-065,0.021305085365283347
1487,"Douglas County, MO",us-mo-067,0.0007863528413259852
1488,"Dunklin County, MO",us-mo-069,0.03423794300222606
1489,"Franklin County, MO",us-mo-071,0.007273314422887658
1490,"Gasconade County, MO",us-mo-073,0.03504738655682084
1491,"Gentry County, MO",us-mo-075,0.013814340137048048
1492,"Greene County, MO",us-mo-077,0.03031924269624628
1493,"Grundy County, MO",us-mo-079,0.0071551173685175384
1494,"Harrison County, MO",us-mo-081,0.006279918905218909
1495,"Henry County, MO",us-mo-083,0.008106386776839447
1496,"Hickory County, MO",us-mo-085,0.005573377743897601
1497,"Holt County, MO",us-mo-087,0.014153975962177753
1498,"Howard County, MO",us-mo-089,0.011943345288734003
1499,"Howell County, MO",us-mo-091,0.011071851974034694
1500,"Iron County, MO",us-mo-093,0.06607750987197553
1501,"Jackson County, MO",us-mo-095,0.015634752905034688
1502,"Jasper County, MO",us-mo-097,0.030539657909221474
1503,"Jefferson County, MO",us-mo-099,0.04647516013655617
1504,"Johnson County, MO",us-mo-101,0.03347154425915294
1505,"Knox County, MO",us-mo-103,0.05683571121189053
1506,"Laclede County, MO",us-mo-105,0.01760148475034551
1507,"Lafayette County, MO",us-mo-107,0.14303118571367904
1508,"Lawrence County, MO",us-mo-109,0.10467584997296653
1509,"Lewis County, MO",us-mo-111,0.008306845281331826
1510,"Lincoln County, MO",us-mo-113,0.05723800591359858
1511,"Linn County, MO",us-mo-115,0.016826874260652075
1512,"Livingston County, MO",us-mo-117,0.0455592150725532
1513,"McDonald County, MO",us-mo-119,0.029549438385460133
1514,"Macon County, MO",us-mo-121,0.00473781526118458
1515,"Madison County, MO",us-mo-123,0.07442195718034489
1516,"Maries County, MO",us-mo-125,0.012469279872331901
1517,"Marion County, MO",us-mo-127,0.016901083477739415
1518,"Mercer County, MO",us-mo-129,0.011685049260116882
1519,"Miller County, MO",us-mo-131,0.010913792473873113
1520,"Mississippi County, MO",us-mo-133,0.03339302585350154
1521,"Moniteau County, MO",us-mo-135,0.013902528969775743
1522,"Monroe County, MO",us-mo-137,0.028750409077350936
1523,"Montgomery County, MO",us-mo-139,0.006237887768261771
1524,"Morgan County, MO",us-mo-141,0.014530732779944086
1525,"New Madrid County, MO",us-mo-143,0.03664838181121438
1526,"Newton County, MO",us-mo-145,0.04734429983946502
1527,"Nodaway County, MO",us-mo-147,0.06859559780112115
1528,"Oregon County, MO",us-mo-149,0.017282253888405985
1529,"Osage County, MO",us-mo-151,0.02999034646578519
1530,"Ozark County, MO",us-mo-153,0.00940341703694475
1531,"Pemiscot County, MO",us-mo-155,0.02781272710686289
1532,"Perry County, MO",us-mo-157,0.0073439181886389565
1533,"Pettis County, MO",us-mo-159,0.004170097040200993
1534,"Phelps County, MO",us-mo-161,0.04772077478323722
1535,"Pike County, MO",us-mo-163,0.0515923537801502
1536,"Platte County, MO",us-mo-165,0.10868929762022239
1537,"Polk County, MO",us-mo-167,0.0246699770934274
1538,"Pulaski County, MO",us-mo-169,0.011590859170273152
1539,"Putnam County, MO",us-mo-171,0.02037201062887506
1540,"Ralls County, MO",us-mo-173,0.032086369865965345
1541,"Randolph County, MO",us-mo-175,0.03136314205793783
1542,"Ray County, MO",us-mo-177,0.1655561764078442
1543,"Reynolds County, MO",us-mo-179,0.031181307952377238
1544,"Ripley County, MO",us-mo-181,0.027366810224672994
1545,"St. Charles County, MO",us-mo-183,0.031204418101000497
